Genus;Species;Replicate.number;Group;Habitat;Trophic.group;Ref.tg;Body.length;Min.bl;Max.bl;Ref.bl;Dry.mass;Min.dm;Max.dm;Ref.dm;Cct.prop;Min.Cprop;Max.Cprop;Cct.total;Ref.C;Nct.prop;Min.Nprop;Max.Nprop;Nct.total;Ref.N;Pct.prop;Min.Pprop;Max.Pprop;Pct.total;Ref.P;N:Pct;Min.NP;Max.NP;Ref.NP;Protein.ct;Min.prot;Max.prot;Ref.prot;Lipid.ct;Min.lip;Max.lip;Ref.lip;Respiration.rt.ind;Respiration.rt.mg;Min.resp.mg;Max.resp.mg;Temp.resp.rt;Min.temp.resp.rt;Max.temp.resp.rt;Ref.resp;N-ammonia.ex.rt.ug.ind;N-ammonia.ex.rt.ug.dm;Min.Nex.rt.ug.dm;Max.Nex.rt.ug.dm;N-ammonia.ex.rt.nmol.dm;N-ammonia.ex.rt.nmol.ind;Min.Nex.rt.nmol.ind;Max.Nex.rt.nmol.ind;Temp.Nex.rt;Min.temp.Nex.rt;Max.temp.Nex.rt;Ref.N.ex;P-phosphate.ex.rt.ug.ind;P-phosphate.ex.rt.ug.dm;Min.Pex.rt.ug.dm;Max.Pex.rt.ug.dm;P-phosphate.ex.rt.nmol.dm;P-phosphate.ex.rt.nmol.ind;Min.Pex.rt.nmol.ind;Max.Pex.rt.nmol.ind;Temp.Pex.rt;Min.temp.Pex.rt;Max.temp.Pex.rt;Ref.P.ex;N:P.ex;Min.NP.ex;Max.NP.ex;Ref.NPex
Neocalanus;flemingeri;NA;Copepoda;Marine;OmniHerb;91, 140;NA;4,18;6,32;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;gracilis;1;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,5;NA;NA;69;46,7;NA;NA;0,2335;69;10,2;NA;NA;0,05100;69;0,79;NA;NA;0,00395;69;28,53417722;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;1,69;NA;NA;NA;19,7;NA;NA;69;0,094;NA;NA;NA;NA;NA;NA;NA;19,7;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;gracilis;2;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,5;NA;NA;69;46,7;NA;NA;0,2335;69;10,2;NA;NA;0,05100;69;0,79;NA;NA;0,00395;69;28,53417722;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;1,59;NA;NA;NA;19,7;NA;NA;69;0,11;NA;NA;NA;NA;NA;NA;NA;19,7;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;gracilis;3;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,195;NA;NA;69;44,4;NA;NA;0,08658;69;9,6;NA;NA;0,01872;69;0,79025641;NA;NA;0,00154;69;26,84698248;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;1,36;NA;NA;NA;27,8;NA;NA;69;0,1;NA;NA;NA;NA;NA;NA;NA;27,8;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;plumchrus;1;Copepoda;Marine;OmniHerb;91, 140;NA;4;6,32;77;0,0503;NA;NA;69;36,20079523;NA;NA;0,018209;69;8;NA;NA;0,00402;69;0,600397614;NA;NA;0,00030;69;29,44715232;NA;NA;69;NA;NA;NA;NA;59;NA;NA;106;0,29;NA;NA;NA;16;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;plumchrus;2;Copepoda;Marine;NA;NA;NA;4,5;5,1;80;0,16;NA;NA;69;46;NA;NA;0,0736;69;8,9;NA;NA;0,01424;69;0,6;NA;NA;0,00096;69;32,78166667;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;0,31;NA;NA;NA;13,1;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;plumchrus;3;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,314;NA;NA;69;46;NA;NA;0,14444;69;8,9;NA;NA;0,02795;69;0,6;NA;NA;0,00188;69;32,78166667;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;0,46;NA;NA;NA;14,2;NA;NA;69;0,057;NA;NA;NA;NA;NA;NA;NA;14,2;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;plumchrus;4;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,328;NA;NA;69;46;NA;NA;0,15088;69;8,9;NA;NA;0,02919;69;0,6;NA;NA;0,00197;69;32,78166667;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA;NA;14,2;NA;NA;69;0,035;NA;NA;NA;NA;NA;NA;NA;14,2;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;plumchrus;5;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,258;NA;NA;69;46;NA;NA;0,11868;69;8,9;NA;NA;0,02296;69;0,6;NA;NA;0,00155;69;32,78166667;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;0,58;NA;NA;NA;15,9;NA;NA;69;0,074;NA;NA;NA;NA;NA;NA;NA;15,9;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;plumchrus;6;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,276;NA;NA;69;46;NA;NA;0,12696;69;8,9;NA;NA;0,02456;69;0,6;NA;NA;0,00166;69;32,78166667;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;0,68;NA;NA;NA;15,9;NA;NA;69;0,099;NA;NA;NA;NA;NA;NA;NA;15,9;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;plumchrus;7;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,4;NA;NA;74;NA;NA;NA;NA;NA;6,9;NA;NA;NA;74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;robustior;NA;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,217;NA;NA;69;44,4;NA;NA;0,096348;69;9,6;NA;NA;0,02083;69;0,789861751;NA;NA;0,00171;69;26,86039673;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;0,49;NA;NA;NA;26,7;NA;NA;69;0,037;NA;NA;NA;NA;NA;NA;NA;26,7;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;tonsus;1;Copepoda;Marine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;NA;NA;99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Neocalanus;tonsus;2;Copepoda;Marine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34;NA;NA;99, 136;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oithona;atlantica;1;Copepoda;Marine;Omnivore;94;1,3;NA;NA;80;0,00673;NA;NA;6;NA;NA;NA;NA;NA;9,8;NA;NA;NA;74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oithona;atlantica;2;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,003;NA;NA;74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oithona;setigera;NA;Copepoda;Marine;Omnivore;94;1,57;NA;NA;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oithona;similis;NA;Copepoda;Marine;OmniHerb;95;0,85;NA;NA;80;0,00552;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59,77;69,48;185;NA;10,76;17,68;185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oncaea;borealis;NA;Copepoda;Marine;Omnivore;94;0,7;NA;NA;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oncaea;conifera;NA;Copepoda;Marine;Omnivore;94;1,08;NA;NA;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oncaea;prolata;NA;Copepoda;Marine;Omnivore;94;0,7;NA;NA;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oncaea;venusta;NA;Copepoda;Marine;NA;NA;0,82;NA;NA;165;0,02;NA;NA;165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,08;3,56;NA;NA;20;NA;NA;165;0,017;NA;NA;NA;NA;NA;NA;NA;20;NA;NA;165;0,0009;NA;NA;NA;NA;NA;NA;NA;20;NA;NA;165;44,46;NA;NA;165
Onychodiaptomus;birgei;NA;Copepoda;Freshwater;Herbivore;19;1,44;NA;NA;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ophryoxus;sp.;NA;Cladocera;Freshwater;Herbivore;1;0,99;NA;NA;1;0,002117;NA;NA;1,18,20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Orthocyclops;modestus;NA;Copepoda;Freshwater;Carnivore;1;0,9;NA;NA;1;0,00424;NA;NA;1,18,20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Orthocyclops;sp.;NA;Copepoda;Freshwater;Carnivore;1;0,9;NA;NA;1;0,0098825;NA;NA;1,18,20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;aculeatus;1;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0172;NA;NA;70;41,59883721;NA;NA;0,007155;70;9,622093023;NA;NA;0,00166;70;0,790697674;NA;NA;0,00014;70;26,89375;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0091;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;aculeatus;2;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0095;NA;NA;70;41,6;NA;NA;0,003952;70;9,621052632;NA;NA;0,00091;70;0,789473684;NA;NA;0,00008;70;26,93253333;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0093;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;aculeatus;3;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0201;NA;NA;70;41,60199005;NA;NA;0,008362;70;9,621890547;NA;NA;0,00193;70;0,791044776;NA;NA;0,00016;70;26,88138365;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0088;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;aculeatus;4;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0086;NA;NA;70;41,60465116;NA;NA;0,003578;70;9,61627907;NA;NA;0,00083;70;0,790697674;NA;NA;0,00007;70;26,8775;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0065;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;aculeatus;5;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0116;NA;NA;70;41,60344828;NA;NA;0,004826;70;9,620689655;NA;NA;0,00112;70;0,793103448;NA;NA;0,00009;70;26,80826087;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,006;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;aculeatus;6;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0287;NA;NA;70;41,59930314;NA;NA;0,011939;70;9,620209059;NA;NA;0,00276;70;0,790940767;NA;NA;0,00023;70;26,88022026;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0127;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;aculeatus;7;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0195;NA;NA;70;41,6;NA;NA;0,008112;70;9,620512821;NA;NA;0,00188;70;0,78974359;NA;NA;0,00015;70;26,92181818;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0071;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;aculeatus;8;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0206;NA;NA;70;41,60194175;NA;NA;0,00857;70;9,621359223;NA;NA;0,00198;70;0,791262136;NA;NA;0,00016;70;26,87251534;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0077;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;aculeatus;9;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0173;NA;NA;70;41,60115607;NA;NA;0,007197;70;9,61849711;NA;NA;0,00166;70;0,791907514;NA;NA;0,00014;70;26,84262774;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0058;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;crassirostris;NA;Copepoda;Marine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,9;NA;NA;NA;184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;indicus;NA;Copepoda;Marine;Omnivore;78;NA;0,7;1,3;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;1;Copepoda;Marine;OmniHerb;78;NA;0,63;1,13;77;0,0032;NA;NA;69;40,5;NA;NA;0,001296;69;12,6875;NA;NA;0,00041;69;0,59375;NA;NA;0,00002;69;47,22421053;NA;NA;69;70,1;NA;NA;198;19,1;NA;NA;198;0,027;NA;NA;NA;15,4;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;2;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,044;NA;NA;70;41,6;NA;NA;0,018304;70;9,620454545;NA;NA;0,00423;70;0,790909091;NA;NA;0,00035;70;26,88198276;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0189;NA;NA;NA;22;NA;NA;70;0,0024;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;3;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0416;NA;NA;70;41,60096154;NA;NA;0,017306;70;9,620192308;NA;NA;0,00400;70;0,790865385;NA;NA;0,00033;70;26,88273556;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0208;NA;NA;NA;22;NA;NA;70;0,0028;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;4;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0031;NA;NA;69;40,51612903;NA;NA;0,001256;69;12,70967742;NA;NA;0,00039;69;0,612903226;NA;NA;0,00002;69;45,82842105;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;0,031;NA;NA;NA;13,1;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;5;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0427;NA;NA;70;41,59953162;NA;NA;0,017763;70;9,620608899;NA;NA;0,00411;70;0,789227166;NA;NA;0,00034;70;26,93970326;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0141;NA;NA;NA;22;NA;NA;70;0,0028;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;6;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0316;NA;NA;70;41,60126582;NA;NA;0,013146;70;9,620253165;NA;NA;0,00304;70;0,791139241;NA;NA;0,00025;70;26,8736;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0141;NA;NA;NA;22;NA;NA;70;0,0025;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;7;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0364;NA;NA;70;41,5989011;NA;NA;0,015142;70;9,620879121;NA;NA;0,00350;70;0,791208791;NA;NA;0,00029;70;26,87298611;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0192;NA;NA;NA;22;NA;NA;70;0,0035;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;8;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0337;NA;NA;70;41,59940653;NA;NA;0,014019;70;9,620178042;NA;NA;0,00324;70;0,789317507;NA;NA;0,00027;70;26,93541353;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0157;NA;NA;NA;22;NA;NA;70;0,0039;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;9;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0354;NA;NA;70;41,59887006;NA;NA;0,014726;70;9,618644068;NA;NA;0,00341;70;0,790960452;NA;NA;0,00028;70;26,87517857;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0126;NA;NA;NA;22;NA;NA;70;0,0014;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;10;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0333;NA;NA;70;41,6006006;NA;NA;0,013853;70;9,618618619;NA;NA;0,00320;70;0,78978979;NA;NA;0,00026;70;26,91494297;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0107;NA;NA;NA;22;NA;NA;70;0,0011;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;11;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0219;NA;NA;70;41,59817352;NA;NA;0,00911;70;9,621004566;NA;NA;0,00211;70;0,789954338;NA;NA;0,00017;70;26,91601156;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0099;NA;NA;NA;22;NA;NA;70;0,0014;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;12;Copepoda;Marine;NA;NA;NA;0,7;1,2;80;0,0371;NA;NA;70;41,60107817;NA;NA;0,015434;70;9,619946092;NA;NA;0,00357;70;0,789757412;NA;NA;0,00029;70;26,91976109;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0151;NA;NA;NA;22;NA;NA;70;0,0014;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;13;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0227;NA;NA;70;41,59911894;NA;NA;0,009443;70;9,621145374;NA;NA;0,00218;70;0,788546256;NA;NA;0,00018;70;26,96446927;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0086;NA;NA;NA;22;NA;NA;70;0,0014;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;14;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0337;NA;NA;70;41,59940653;NA;NA;0,014019;70;9,620178042;NA;NA;0,00324;70;0,789317507;NA;NA;0,00027;70;26,93541353;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,014;NA;NA;NA;22;NA;NA;70;0,002;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Paracalanus;parvus;15;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0392;NA;NA;70;41,5994898;NA;NA;0,016307;70;9,619897959;NA;NA;0,00377;70;0,790816327;NA;NA;0,00031;70;26,88358065;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0194;NA;NA;NA;22;NA;NA;70;0,0037;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
